context_id,specialist_mode,evaluation_role,pair_index,evaluation_seed,environment_id,base_success,base_fell,base_failure_type,base_return,base_max_riser,best_success,best_fell,best_failure_type,best_return,best_max_riser
L_effect,lateral,target,238,105000001,110,True,False,success,10.563697814941406,9,True,False,success,10.085634231567383,9
L_effect,lateral,target,239,105000001,111,True,False,success,8.760869026184082,9,True,False,success,10.20842456817627,9
L_effect,lateral,target,240,105000001,112,True,False,success,10.417957305908203,9,True,False,success,10.162874221801758,9
L_effect,lateral,target,241,105000001,113,True,False,success,10.118597030639648,9,True,False,success,9.548351287841797,9
L_effect,lateral,target,242,105000001,114,False,True,lateral_heading_drift,-0.3095879554748535,9,True,False,success,9.57093334197998,9
L_effect,lateral,target,243,105000001,115,True,False,success,11.647626876831055,9,True,False,success,13.001354217529297,9
L_effect,lateral,target,244,105000001,116,False,True,lateral_heading_drift,2.4929027557373047,9,True,False,success,11.530256271362305,9
L_effect,lateral,target,245,105000001,117,False,True,lateral_heading_drift,-0.9496233463287354,8,True,False,success,9.732873916625977,9
L_effect,lateral,target,246,105000001,118,True,False,success,10.037525177001953,9,True,False,success,10.788715362548828,9
L_effect,lateral,target,247,105000001,119,True,False,success,9.273881912231445,9,True,False,success,9.294129371643066,9
L_effect,lateral,target,248,105000001,120,True,False,success,12.119953155517578,9,False,True,lateral_heading_drift,1.9513845443725586,7
L_effect,lateral,target,249,105000001,121,True,False,success,9.549534797668457,9,True,False,success,11.279993057250977,9
L_effect,lateral,target,250,105000001,122,True,False,success,11.031027793884277,9,False,True,lateral_heading_drift,0.3553452491760254,7
L_effect,lateral,target,251,105000001,123,True,False,success,11.901365280151367,9,True,False,success,13.457070350646973,9
L_effect,lateral,target,252,105000001,124,False,True,lateral_heading_drift,-1.0038716793060303,7,False,True,lateral_heading_drift,-2.8249974250793457,3
L_effect,lateral,target,253,105000001,125,True,False,success,10.836576461791992,9,True,False,success,9.221704483032227,9
L_effect,lateral,target,254,105000001,126,True,False,success,10.01356029510498,9,True,False,success,9.263383865356445,9
L_effect,lateral,target,255,105000001,127,False,True,lateral_heading_drift,0.7407279014587402,5,False,True,lateral_heading_drift,1.7306499481201172,9
L_effect,lateral,target,256,105000002,0,False,True,lateral_heading_drift,0.5204319953918457,9,False,True,lateral_heading_drift,-0.47356081008911133,9
L_effect,lateral,target,257,105000002,1,False,True,lateral_heading_drift,1.7168221473693848,9,True,False,success,13.827970504760742,9
L_effect,lateral,target,258,105000002,2,False,True,contact_stability,-0.6764979362487793,6,True,False,success,11.441247940063477,9
L_effect,lateral,target,259,105000002,3,True,False,success,8.935482025146484,9,True,False,success,10.996606826782227,9
L_effect,lateral,target,260,105000002,4,True,False,success,9.970688819885254,9,True,False,success,9.456441879272461,9
L_effect,lateral,target,261,105000002,5,True,False,success,10.106292724609375,9,True,False,success,10.537036895751953,9
L_effect,lateral,target,262,105000002,6,True,False,success,11.700536727905273,9,False,True,lateral_heading_drift,-3.4130656719207764,9
L_effect,lateral,target,263,105000002,7,True,False,success,11.238784790039062,9,False,True,lateral_heading_drift,1.0564422607421875,9
L_effect,lateral,target,264,105000002,8,True,False,success,9.793771743774414,9,False,True,lateral_heading_drift,-1.4385793209075928,8
L_effect,lateral,target,265,105000002,9,True,False,success,9.594470977783203,9,True,False,success,10.050863265991211,9
L_effect,lateral,target,266,105000002,10,True,False,success,9.952686309814453,9,False,True,lateral_heading_drift,-3.0120441913604736,9
L_effect,lateral,target,267,105000002,11,True,False,success,9.587787628173828,9,True,False,success,9.770078659057617,9
L_effect,lateral,target,268,105000002,12,True,False,success,9.698923110961914,9,True,False,success,9.424466133117676,9
L_effect,lateral,target,269,105000002,13,True,False,success,10.905546188354492,9,True,False,success,11.093790054321289,9
L_effect,lateral,target,270,105000002,14,True,False,success,12.20685863494873,9,True,False,success,11.381643295288086,9
L_effect,lateral,target,271,105000002,15,False,True,lateral_heading_drift,-5.093832492828369,9,True,False,success,9.982580184936523,9
L_effect,lateral,target,272,105000002,16,True,False,success,8.288969039916992,9,False,True,lateral_heading_drift,-1.0074379444122314,8
L_effect,lateral,target,273,105000002,17,False,True,lateral_heading_drift,1.647958755493164,9,False,True,lateral_heading_drift,1.1261916160583496,9
L_effect,lateral,target,274,105000002,18,False,True,lateral_heading_drift,-0.2964668273925781,9,True,False,success,10.369693756103516,9
L_effect,lateral,target,275,105000002,19,True,False,success,8.625328063964844,9,True,False,success,8.912919998168945,9
L_effect,lateral,target,276,105000002,20,True,False,success,10.269725799560547,9,True,False,success,9.653615951538086,9
L_effect,lateral,target,277,105000002,21,True,False,success,10.441238403320312,9,True,False,success,10.635616302490234,9
L_effect,lateral,target,278,105000002,22,True,False,success,11.264680862426758,9,False,True,lateral_heading_drift,0.6568870544433594,9
L_effect,lateral,target,279,105000002,23,True,False,success,11.465781211853027,9,True,False,success,10.385072708129883,9
L_effect,lateral,target,280,105000002,24,True,False,success,9.5451078414917,9,False,True,lateral_heading_drift,-3.311781883239746,7
L_effect,lateral,target,281,105000002,25,False,True,lateral_heading_drift,-3.2276248931884766,9,True,False,success,8.791715621948242,9
L_effect,lateral,target,282,105000002,26,True,False,success,11.050936698913574,9,True,False,success,10.401796340942383,9
L_effect,lateral,target,283,105000002,27,True,False,success,9.807615280151367,9,True,False,success,10.270380020141602,9
L_effect,lateral,target,284,105000002,28,True,False,success,10.514366149902344,9,True,False,success,11.292736053466797,9
L_effect,lateral,target,285,105000002,29,True,False,success,9.695501327514648,9,False,True,contact_stability,-4.506728649139404,8
L_effect,lateral,target,286,105000002,30,True,False,success,8.951971054077148,9,True,False,success,8.9951171875,9
L_effect,lateral,target,287,105000002,31,False,True,lateral_heading_drift,-0.9158718585968018,7,False,True,lateral_heading_drift,-1.3489985466003418,7
L_effect,lateral,target,288,105000002,32,True,False,success,7.636788368225098,9,False,True,lateral_heading_drift,-5.285160541534424,7
L_effect,lateral,target,289,105000002,33,False,True,lateral_heading_drift,0.2749314308166504,8,False,True,lateral_heading_drift,1.7671833038330078,9
L_effect,lateral,target,290,105000002,34,True,False,success,10.578667640686035,9,False,True,lateral_heading_drift,-3.4158544540405273,9
L_effect,lateral,target,291,105000002,35,True,False,success,10.109915733337402,9,False,True,lateral_heading_drift,-1.2333319187164307,9
L_effect,lateral,target,292,105000002,36,False,True,lateral_heading_drift,1.604578971862793,9,False,True,lateral_heading_drift,0.8681392669677734,7
L_effect,lateral,target,293,105000002,37,True,False,success,9.608451843261719,9,True,False,success,10.621519088745117,9
L_effect,lateral,target,294,105000002,38,True,False,success,9.801709175109863,9,True,False,success,9.650691986083984,9
L_effect,lateral,target,295,105000002,39,True,False,success,9.66221809387207,9,True,False,success,10.368598937988281,9
L_effect,lateral,target,296,105000002,40,True,False,success,10.570442199707031,9,False,True,lateral_heading_drift,-0.8102066516876221,9
L_effect,lateral,target,297,105000002,41,True,False,success,7.342133522033691,9,True,False,success,11.321918487548828,9
L_effect,lateral,target,298,105000002,42,True,False,success,11.334432601928711,9,False,True,lateral_heading_drift,0.7751984596252441,9
L_effect,lateral,target,299,105000002,43,True,False,success,11.063055038452148,9,True,False,success,10.911151885986328,9
L_effect,lateral,target,300,105000002,44,False,True,lateral_heading_drift,0.6346101760864258,9,True,False,success,9.587363243103027,9
L_effect,lateral,target,301,105000002,45,True,False,success,13.05368423461914,9,True,False,success,12.839754104614258,9
L_effect,lateral,target,302,105000002,46,True,False,success,10.098739624023438,9,True,False,success,8.8906831741333,9
L_effect,lateral,target,303,105000002,47,False,True,contact_stability,-2.0267558097839355,1,True,False,success,13.302045822143555,9
L_effect,lateral,target,304,105000002,48,True,False,success,11.155355453491211,9,True,False,success,11.858492851257324,9
L_effect,lateral,target,305,105000002,49,True,False,success,9.894340515136719,9,False,True,lateral_heading_drift,-2.8919472694396973,7
L_effect,lateral,target,306,105000002,50,True,False,success,12.375398635864258,9,True,False,success,11.096781730651855,9
L_effect,lateral,target,307,105000002,51,False,True,lateral_heading_drift,0.8262114524841309,9,False,True,lateral_heading_drift,0.13165521621704102,9
L_effect,lateral,target,308,105000002,52,True,False,success,10.354969024658203,9,True,False,success,10.363350868225098,9
L_effect,lateral,target,309,105000002,53,False,True,lateral_heading_drift,-1.049837350845337,6,False,True,lateral_heading_drift,-0.029382705688476562,9
L_effect,lateral,target,310,105000002,54,False,True,contact_stability,0.7865591049194336,7,False,True,lateral_heading_drift,-0.3741436004638672,4
L_effect,lateral,target,311,105000002,55,False,True,lateral_heading_drift,-1.5701696872711182,9,False,True,lateral_heading_drift,-1.4857349395751953,5
L_effect,lateral,target,312,105000002,56,False,True,lateral_heading_drift,-0.6480631828308105,9,True,False,success,11.63926887512207,9
L_effect,lateral,target,313,105000002,57,False,True,lateral_heading_drift,-2.6369285583496094,8,True,False,success,10.570831298828125,9
L_effect,lateral,target,314,105000002,58,True,False,success,10.248434066772461,9,False,True,lateral_heading_drift,-1.7443230152130127,8
L_effect,lateral,target,315,105000002,59,True,False,success,11.074300765991211,9,True,False,success,11.63468074798584,9
L_effect,lateral,target,316,105000002,60,True,False,success,10.50109577178955,9,True,False,success,10.124750137329102,9
L_effect,lateral,target,317,105000002,61,True,False,success,9.958414077758789,9,True,False,success,8.815352439880371,9
L_effect,lateral,target,318,105000002,62,True,False,success,9.713602066040039,9,True,False,success,8.652976036071777,9
L_effect,lateral,target,319,105000002,63,True,False,success,11.179774284362793,9,True,False,success,12.096235275268555,9
L_effect,lateral,target,320,105000002,64,False,True,lateral_heading_drift,-0.8407788276672363,3,False,True,lateral_heading_drift,-1.6267669200897217,9
L_effect,lateral,target,321,105000002,65,True,False,success,8.358617782592773,9,True,False,success,12.388786315917969,9
L_effect,lateral,target,322,105000002,66,True,False,success,12.686058044433594,9,True,False,success,10.371041297912598,9
L_effect,lateral,target,323,105000002,67,True,False,success,11.464117050170898,9,True,False,success,13.012181282043457,9
L_effect,lateral,target,324,105000002,68,False,True,contact_stability,-3.31343674659729,7,True,False,success,11.601119041442871,9
L_effect,lateral,target,325,105000002,69,False,True,lateral_heading_drift,0.2704148292541504,9,True,False,success,8.998254776000977,9
L_effect,lateral,target,326,105000002,70,True,False,success,8.531511306762695,9,True,False,success,10.378312110900879,9
L_effect,lateral,target,327,105000002,71,True,False,success,10.576104164123535,9,False,True,lateral_heading_drift,-4.264875411987305,6
L_effect,lateral,target,328,105000002,72,True,False,success,9.864215850830078,9,True,False,success,10.016660690307617,9
L_effect,lateral,target,329,105000002,73,True,False,success,8.845760345458984,9,True,False,success,10.913830757141113,9
L_effect,lateral,target,330,105000002,74,True,False,success,13.855622291564941,9,True,False,success,12.839607238769531,9
L_effect,lateral,target,331,105000002,75,True,False,success,8.749826431274414,9,False,True,lateral_heading_drift,-2.3995728492736816,2
L_effect,lateral,target,332,105000002,76,True,False,success,7.604662895202637,9,False,True,contact_stability,-0.32783031463623047,7
L_effect,lateral,target,333,105000002,77,False,True,lateral_heading_drift,-3.8051111698150635,6,True,False,success,11.215213775634766,9
L_effect,lateral,target,334,105000002,78,True,False,success,11.9583158493042,9,False,True,lateral_heading_drift,-2.4353420734405518,8
L_effect,lateral,target,335,105000002,79,False,True,lateral_heading_drift,0.3788766860961914,8,False,True,lateral_heading_drift,0.1363821029663086,9
L_effect,lateral,target,336,105000002,80,True,False,success,10.791034698486328,9,False,True,lateral_heading_drift,-0.371567964553833,9
L_effect,lateral,target,337,105000002,81,True,False,success,10.341653823852539,9,True,False,success,10.923283576965332,9
L_effect,lateral,target,338,105000002,82,True,False,success,11.038298606872559,9,True,False,success,11.049150466918945,9
L_effect,lateral,target,339,105000002,83,True,False,success,11.27289867401123,9,True,False,success,11.786561965942383,9
L_effect,lateral,target,340,105000002,84,False,True,lateral_heading_drift,0.020070552825927734,5,True,False,success,10.866686820983887,9
L_effect,lateral,target,341,105000002,85,False,True,lateral_heading_drift,0.5365190505981445,9,True,False,success,10.59234619140625,9
L_effect,lateral,target,342,105000002,86,False,True,lateral_heading_drift,-0.5423843860626221,6,True,False,success,12.352828979492188,9
L_effect,lateral,target,343,105000002,87,True,False,success,9.094970703125,9,True,False,success,10.262918472290039,9
L_effect,lateral,target,344,105000002,88,True,False,success,10.465396881103516,9,False,True,lateral_heading_drift,-9.578361511230469,9
L_effect,lateral,target,345,105000002,89,False,True,lateral_heading_drift,-3.0911691188812256,9,True,False,success,11.52113151550293,9
L_effect,lateral,target,346,105000002,90,True,False,success,10.149611473083496,9,True,False,success,10.234817504882812,9
L_effect,lateral,target,347,105000002,91,False,True,lateral_heading_drift,-0.4964268207550049,7,False,True,lateral_heading_drift,-1.3414855003356934,6
L_effect,lateral,target,348,105000002,92,True,False,success,12.069686889648438,9,True,False,success,10.885834693908691,9
L_effect,lateral,target,349,105000002,93,True,False,success,10.578359603881836,9,True,False,success,9.61044692993164,9
L_effect,lateral,target,350,105000002,94,True,False,success,11.575867652893066,9,True,False,success,10.205562591552734,9
L_effect,lateral,target,351,105000002,95,True,False,success,9.64078426361084,9,True,False,success,11.264923095703125,9
L_effect,lateral,target,352,105000002,96,False,True,lateral_heading_drift,-2.557109832763672,9,True,False,success,10.333341598510742,9
L_effect,lateral,target,353,105000002,97,False,True,lateral_heading_drift,1.5525479316711426,7,True,False,success,11.771007537841797,9
L_effect,lateral,target,354,105000002,98,True,False,success,10.313774108886719,9,True,False,success,11.171773910522461,9
L_effect,lateral,target,355,105000002,99,True,False,success,10.825441360473633,9,True,False,success,10.434423446655273,9
L_effect,lateral,target,356,105000002,100,False,True,lateral_heading_drift,-0.6011619567871094,9,False,True,contact_stability,-0.6436502933502197,5
L_effect,lateral,target,357,105000002,101,True,False,success,11.10069465637207,9,False,True,lateral_heading_drift,-0.16566729545593262,9
L_effect,lateral,target,358,105000002,102,True,False,success,10.897438049316406,9,True,False,success,9.213021278381348,9
L_effect,lateral,target,359,105000002,103,True,False,success,11.527715682983398,9,False,True,lateral_heading_drift,-1.7397809028625488,9
L_effect,lateral,target,360,105000002,104,False,True,lateral_heading_drift,1.0615196228027344,9,True,False,success,9.876289367675781,9
L_effect,lateral,target,361,105000002,105,True,False,success,9.02286148071289,9,True,False,success,10.951162338256836,9
L_effect,lateral,target,362,105000002,106,False,True,contact_stability,-3.0691075325012207,6,True,False,success,10.072078704833984,9
L_effect,lateral,target,363,105000002,107,True,False,success,9.595046043395996,9,True,False,success,10.300113677978516,9
L_effect,lateral,target,364,105000002,108,True,False,success,10.16026782989502,9,False,True,lateral_heading_drift,-3.2635862827301025,9
L_effect,lateral,target,365,105000002,109,False,True,lateral_heading_drift,-1.3868095874786377,8,False,True,lateral_heading_drift,-0.7589504718780518,9
L_effect,lateral,target,366,105000002,110,True,False,success,13.509162902832031,9,True,False,success,12.465108871459961,9
L_effect,lateral,target,367,105000002,111,True,False,success,9.294700622558594,9,True,False,success,9.338333129882812,9
L_effect,lateral,target,368,105000002,112,True,False,success,11.55468463897705,9,True,False,success,11.350566864013672,9
L_effect,lateral,target,369,105000002,113,True,False,success,11.280769348144531,9,True,False,success,9.334081649780273,9
L_effect,lateral,target,370,105000002,114,False,True,lateral_heading_drift,-4.887495994567871,8,True,False,success,10.792695999145508,9
L_effect,lateral,target,371,105000002,115,True,False,success,9.353466033935547,9,False,True,lateral_heading_drift,-0.6191794872283936,8
L_effect,lateral,target,372,105000002,116,False,True,lateral_heading_drift,-4.279348373413086,5,True,False,success,9.849275588989258,9
L_effect,lateral,target,373,105000002,117,False,True,lateral_heading_drift,-4.444093227386475,7,False,True,lateral_heading_drift,-1.2307384014129639,8
L_effect,lateral,target,374,105000002,118,True,False,success,10.362133979797363,9,False,True,lateral_heading_drift,-0.5094826221466064,9
L_effect,lateral,target,375,105000002,119,True,False,success,10.141952514648438,9,True,False,success,9.243844032287598,9
L_effect,lateral,target,376,105000002,120,True,False,success,13.669879913330078,9,True,False,success,10.965330123901367,9
L_effect,lateral,target,377,105000002,121,True,False,success,9.522210121154785,9,False,True,lateral_heading_drift,-0.7455193996429443,9
L_effect,lateral,target,378,105000002,122,True,False,success,10.819252967834473,9,True,False,success,11.967428207397461,9
L_effect,lateral,target,379,105000002,123,True,False,success,11.173257827758789,9,True,False,success,9.671417236328125,9
L_effect,lateral,target,380,105000002,124,False,True,lateral_heading_drift,-1.256739616394043,9,True,False,success,12.271781921386719,9
L_effect,lateral,target,381,105000002,125,True,False,success,10.303218841552734,9,True,False,success,9.551350593566895,9
L_effect,lateral,target,382,105000002,126,False,True,lateral_heading_drift,-1.0583877563476562,9,True,False,success,10.501968383789062,9
L_effect,lateral,target,383,105000002,127,True,False,success,9.155632019042969,9,True,False,success,9.624513626098633,9
L_effect,lateral,target,384,105000003,0,True,False,success,10.359408378601074,9,True,False,success,9.40257453918457,9
L_effect,lateral,target,385,105000003,1,True,False,success,10.678144454956055,9,False,True,lateral_heading_drift,-5.495961666107178,9
L_effect,lateral,target,386,105000003,2,True,False,success,11.341190338134766,9,False,True,lateral_heading_drift,-0.5659112930297852,9
L_effect,lateral,target,387,105000003,3,True,False,success,11.833990097045898,9,False,True,lateral_heading_drift,-2.6479053497314453,8
L_effect,lateral,target,388,105000003,4,False,True,lateral_heading_drift,0.5531105995178223,9,False,True,lateral_heading_drift,-2.3695058822631836,7
L_effect,lateral,target,389,105000003,5,True,False,success,10.662191390991211,9,True,False,success,9.729503631591797,9
L_effect,lateral,target,390,105000003,6,True,False,success,9.39148998260498,9,True,False,success,10.259531021118164,9
L_effect,lateral,target,391,105000003,7,True,False,success,13.31303596496582,9,True,False,success,9.316679000854492,9
L_effect,lateral,target,392,105000003,8,False,True,lateral_heading_drift,0.1560535430908203,7,False,True,lateral_heading_drift,-5.602797508239746,4
L_effect,lateral,target,393,105000003,9,True,False,success,10.578201293945312,9,True,False,success,11.232940673828125,9
L_effect,lateral,target,394,105000003,10,True,False,success,9.623723983764648,9,True,False,success,9.837631225585938,9
L_effect,lateral,target,395,105000003,11,True,False,success,9.632938385009766,9,False,True,lateral_heading_drift,-1.1570274829864502,6
L_effect,lateral,target,396,105000003,12,False,True,lateral_heading_drift,-4.50871467590332,2,True,False,success,12.498575210571289,9
L_effect,lateral,target,397,105000003,13,False,True,lateral_heading_drift,2.344621181488037,9,True,False,success,12.856331825256348,9
L_effect,lateral,target,398,105000003,14,True,False,success,10.774084091186523,9,True,False,success,10.713752746582031,9
L_effect,lateral,target,399,105000003,15,False,True,lateral_heading_drift,-1.7338759899139404,9,True,False,success,10.31828784942627,9
L_effect,lateral,target,400,105000003,16,False,True,lateral_heading_drift,-3.5181527137756348,1,True,False,success,9.916704177856445,9
L_effect,lateral,target,401,105000003,17,True,False,success,12.731491088867188,9,True,False,success,12.150629043579102,9
L_effect,lateral,target,402,105000003,18,False,True,lateral_heading_drift,0.6725430488586426,9,True,False,success,11.438862800598145,9
L_effect,lateral,target,403,105000003,19,True,False,success,9.841226577758789,9,True,False,success,9.304224014282227,9
L_effect,lateral,target,404,105000003,20,False,True,contact_stability,-7.218901634216309,5,True,False,success,9.722064971923828,9
L_effect,lateral,target,405,105000003,21,False,True,lateral_heading_drift,-2.567963123321533,9,False,True,lateral_heading_drift,-0.37474608421325684,9
L_effect,lateral,target,406,105000003,22,True,False,success,10.500347137451172,9,True,False,success,10.657447814941406,9
L_effect,lateral,target,407,105000003,23,True,False,success,10.73482894897461,9,True,False,success,11.491023063659668,9
L_effect,lateral,target,408,105000003,24,False,True,lateral_heading_drift,-0.8972780704498291,6,True,False,success,10.944620132446289,9
L_effect,lateral,target,409,105000003,25,True,False,success,10.980096817016602,9,True,False,success,11.266145706176758,9
L_effect,lateral,target,410,105000003,26,True,False,success,10.457296371459961,9,True,False,success,9.429325103759766,9
L_effect,lateral,target,411,105000003,27,False,True,lateral_heading_drift,-1.0615010261535645,9,True,False,success,9.063159942626953,9
L_effect,lateral,target,412,105000003,28,True,False,success,11.44055461883545,9,True,False,success,10.817145347595215,9
L_effect,lateral,target,413,105000003,29,True,False,success,11.95766830444336,9,True,False,success,11.828277587890625,9
L_effect,lateral,target,414,105000003,30,False,True,contact_stability,-3.7293319702148438,2,True,False,success,10.010785102844238,9
L_effect,lateral,target,415,105000003,31,True,False,success,9.324088096618652,9,False,True,lateral_heading_drift,2.137144088745117,9
L_effect,lateral,target,416,105000003,32,False,True,lateral_heading_drift,0.9549031257629395,6,False,True,lateral_heading_drift,-21.244369506835938,5
L_effect,lateral,target,417,105000003,33,True,False,success,11.362196922302246,9,True,False,success,11.00645923614502,9
L_effect,lateral,target,418,105000003,34,True,False,success,11.518876075744629,9,True,False,success,10.946920394897461,9
L_effect,lateral,target,419,105000003,35,True,False,success,11.484306335449219,9,True,False,success,10.463809967041016,9
L_effect,lateral,target,420,105000003,36,True,False,success,9.457700729370117,9,True,False,success,7.591962814331055,9
L_effect,lateral,target,421,105000003,37,True,False,success,12.141860961914062,9,False,True,lateral_heading_drift,-11.864270210266113,7
L_effect,lateral,target,422,105000003,38,True,False,success,10.974281311035156,9,False,True,lateral_heading_drift,-2.183986186981201,5
L_effect,lateral,target,423,105000003,39,True,False,success,10.605218887329102,9,False,True,lateral_heading_drift,0.09061050415039062,9
L_effect,lateral,target,424,105000003,40,True,False,success,9.426204681396484,9,True,False,success,10.574085235595703,9
L_effect,lateral,target,425,105000003,41,True,False,success,9.615985870361328,9,True,False,success,10.28306770324707,9
L_effect,lateral,target,426,105000003,42,True,False,success,9.978982925415039,9,True,False,success,10.896261215209961,9
L_effect,lateral,target,427,105000003,43,True,False,success,11.278975486755371,9,True,False,success,9.54605484008789,9
L_effect,lateral,target,428,105000003,44,False,True,lateral_heading_drift,0.6641244888305664,6,True,False,success,10.076358795166016,9
L_effect,lateral,target,429,105000003,45,True,False,success,10.917462348937988,9,False,True,lateral_heading_drift,-0.04250192642211914,9
L_effect,lateral,target,430,105000003,46,True,False,success,10.28475570678711,9,True,False,success,11.009803771972656,9
L_effect,lateral,target,431,105000003,47,True,False,success,12.355440139770508,9,False,True,lateral_heading_drift,1.096147060394287,6
L_effect,lateral,target,432,105000003,48,True,False,success,10.612201690673828,9,True,False,success,10.931853294372559,9
L_effect,lateral,target,433,105000003,49,True,False,success,13.104333877563477,9,True,False,success,13.285686492919922,9
L_effect,lateral,target,434,105000003,50,True,False,success,12.734870910644531,9,True,False,success,11.992910385131836,9
L_effect,lateral,target,435,105000003,51,True,False,success,9.816579818725586,9,True,False,success,11.153921127319336,9
L_effect,lateral,target,436,105000003,52,True,False,success,10.666168212890625,9,True,False,success,10.943880081176758,9
L_effect,lateral,target,437,105000003,53,True,False,success,11.054752349853516,9,True,False,success,10.402356147766113,9
L_effect,lateral,target,438,105000003,54,True,False,success,11.641560554504395,9,True,False,success,12.404718399047852,9
L_effect,lateral,target,439,105000003,55,True,False,success,9.715946197509766,9,False,True,lateral_heading_drift,-2.0723328590393066,5
L_effect,lateral,target,440,105000003,56,True,False,success,10.372873306274414,9,False,True,lateral_heading_drift,-0.84828782081604,9
L_effect,lateral,target,441,105000003,57,False,True,lateral_heading_drift,-1.8077220916748047,9,False,True,lateral_heading_drift,-0.8339591026306152,9
L_effect,lateral,target,442,105000003,58,True,False,success,11.442564010620117,9,True,False,success,11.817599296569824,9
L_effect,lateral,target,443,105000003,59,True,False,success,9.925727844238281,9,True,False,success,9.373453140258789,9
L_effect,lateral,target,444,105000003,60,True,False,success,10.853250503540039,9,False,True,lateral_heading_drift,-1.3976457118988037,8
L_effect,lateral,target,445,105000003,61,True,False,success,9.978239059448242,9,True,False,success,9.414861679077148,9
L_effect,lateral,target,446,105000003,62,True,False,success,11.12307071685791,9,True,False,success,11.296269416809082,9
L_effect,lateral,target,447,105000003,63,True,False,success,9.785139083862305,9,True,False,success,9.894302368164062,9
L_effect,lateral,target,448,105000003,64,True,False,success,12.195626258850098,9,True,False,success,10.389080047607422,9
L_effect,lateral,target,449,105000003,65,True,False,success,10.57890510559082,9,True,False,success,9.52554988861084,9
L_effect,lateral,target,450,105000003,66,False,True,lateral_heading_drift,-0.21259593963623047,9,False,True,lateral_heading_drift,-0.4576146602630615,7
L_effect,lateral,target,451,105000003,67,False,True,lateral_heading_drift,-1.4637019634246826,6,False,True,lateral_heading_drift,0.22002744674682617,8
L_effect,lateral,target,452,105000003,68,True,False,success,11.18328857421875,9,True,False,success,10.553937911987305,9
L_effect,lateral,target,453,105000003,69,True,False,success,10.493338584899902,9,True,False,success,10.165788650512695,9
L_effect,lateral,target,454,105000003,70,False,True,lateral_heading_drift,-3.92331600189209,5,True,False,success,9.182954788208008,9
L_effect,lateral,target,455,105000003,71,True,False,success,10.094547271728516,9,True,False,success,9.80059814453125,9
L_effect,lateral,target,456,105000003,72,False,True,lateral_heading_drift,-0.20638680458068848,6,True,False,success,9.832303047180176,9
L_effect,lateral,target,457,105000003,73,True,False,success,9.712539672851562,9,True,False,success,13.527242660522461,9
L_effect,lateral,target,458,105000003,74,True,False,success,9.087485313415527,9,True,False,success,9.273277282714844,9
L_effect,lateral,target,459,105000003,75,True,False,success,11.115163803100586,9,True,False,success,9.761011123657227,9
L_effect,lateral,target,460,105000003,76,False,True,lateral_heading_drift,0.3406672477722168,8,True,False,success,10.595488548278809,9
L_effect,lateral,target,461,105000003,77,True,False,success,10.552420616149902,9,True,False,success,10.27614974975586,9
L_effect,lateral,target,462,105000003,78,True,False,success,11.28213882446289,9,True,False,success,10.281414985656738,9
L_effect,lateral,target,463,105000003,79,True,False,success,9.731728553771973,9,True,False,success,9.083419799804688,9
L_effect,lateral,target,464,105000003,80,True,False,success,10.069290161132812,9,True,False,success,10.534015655517578,9
L_effect,lateral,target,465,105000003,81,True,False,success,12.42190170288086,9,False,True,lateral_heading_drift,-0.26775336265563965,5
L_effect,lateral,target,466,105000003,82,True,False,success,10.261635780334473,9,False,True,lateral_heading_drift,1.257455825805664,9
L_effect,lateral,target,467,105000003,83,True,False,success,11.404624938964844,9,True,False,success,12.624914169311523,9
L_effect,lateral,target,468,105000003,84,False,True,lateral_heading_drift,-1.4180281162261963,8,True,False,success,10.085872650146484,9
L_effect,lateral,target,469,105000003,85,True,False,success,11.76772403717041,9,True,False,success,12.124898910522461,9
L_effect,lateral,target,470,105000003,86,True,False,success,8.268105506896973,9,True,False,success,8.7612886428833,9
L_effect,lateral,target,471,105000003,87,True,False,success,10.882669448852539,9,True,False,success,10.900958061218262,9
L_effect,lateral,target,472,105000003,88,True,False,success,9.804363250732422,9,False,True,lateral_heading_drift,-0.8762779235839844,8
L_effect,lateral,target,473,105000003,89,True,False,success,6.601237773895264,9,True,False,success,8.106550216674805,9
L_effect,lateral,target,474,105000003,90,True,False,success,10.477293014526367,9,True,False,success,9.7169189453125,9
L_effect,lateral,target,475,105000003,91,False,True,lateral_heading_drift,0.20706653594970703,8,True,False,success,10.032609939575195,9
L_effect,lateral,target,476,105000003,92,True,False,success,10.64232349395752,9,True,False,success,11.422688484191895,9
L_effect,lateral,target,477,105000003,93,True,False,success,9.726160049438477,9,False,True,lateral_heading_drift,-2.2931180000305176,9
L_effect,lateral,target,478,105000003,94,True,False,success,11.608116149902344,9,False,True,lateral_heading_drift,-2.1565134525299072,6
L_effect,lateral,target,479,105000003,95,True,False,success,10.089677810668945,9,False,True,lateral_heading_drift,-4.99989128112793,9
L_effect,lateral,target,480,105000003,96,False,True,lateral_heading_drift,-4.407254219055176,3,False,True,lateral_heading_drift,-2.994471549987793,5
L_effect,lateral,target,481,105000003,97,True,False,success,10.367603302001953,9,False,True,lateral_heading_drift,-0.6817233562469482,8
L_effect,lateral,target,482,105000003,98,False,True,lateral_heading_drift,0.6020002365112305,9,True,False,success,12.708505630493164,9
L_effect,lateral,target,483,105000003,99,True,False,success,12.601387023925781,9,False,True,lateral_heading_drift,-0.007446765899658203,7
