arm,context,training_seed,round,online_transitions,cbf_off_success_rate,cbf_on_success_rate,shield_gap,off_improvement_from_round_0,cbf_off_fall_rate,cbf_on_fall_rate,cbf_off_mean_reached_riser,cbf_on_mean_reached_riser,cbf_off_mean_return,cbf_on_mean_return,cbf_off_mean_completion_time_s,cbf_on_mean_completion_time_s,cbf_off_mean_success_completion_time_s,cbf_on_mean_success_completion_time_s,cbf_off_nominal_violation_steps_per_riser,cbf_on_nominal_violation_steps_per_riser,cbf_off_would_intervene_fraction,cbf_on_would_intervene_fraction,cbf_off_mean_counterfactual_correction_norm,cbf_on_mean_correction_norm,cbf_off_unsafe_overlap_steps_per_riser,cbf_on_unsafe_overlap_steps_per_riser,cbf_off_toe_riser_kick_episode_rate,cbf_on_toe_riser_kick_episode_rate,cbf_off_toe_riser_kick_events_per_riser,cbf_on_toe_riser_kick_events_per_riser
nominal_ft,F3,201357000,4,524288,0.650390625,0.705078125,0.0546875,-0.04296875,0.349609375,0.294921875,9.4921875,9.859375,-6.493846109136939,-7.135868847370148,9.0728515625,8.813007812499999,9.99945945945946,9.64060941828255,4.6572016460905346,4.257329635499207,0.0976815275654963,0.09547322184448591,0.01970290205484981,0.023337223293809675,0.9349794238683128,0.7747622820919176,0.994140625,0.98828125,0.761522633744856,0.680863708399366
nominal_ft,F3,201357001,0,0,0.693359375,0.677734375,-0.015625,0.0,0.306640625,0.322265625,9.716796875,9.6796875,-6.597257967572659,-7.090698661282659,9.308554687500001,8.623984375,10.103436619718309,9.518443804034584,4.812060301507538,4.233857949959645,0.10064247017402507,0.0952603114497178,0.020778356557170554,0.02292027724380256,1.026934673366834,0.783091202582728,0.994140625,0.986328125,0.7919597989949749,0.6852300242130751
nominal_ft,F3,201357001,1,131072,0.673828125,0.75390625,0.080078125,-0.01953125,0.326171875,0.24609375,9.66796875,10.04296875,-6.861065352335572,-6.4710607547312975,9.2885546875,8.940546874999999,10.047826086956523,9.607305699481865,4.872121212121212,4.065733177751848,0.10168764482499043,0.09150726587963894,0.02085675879736831,0.02150513282445257,1.0173737373737373,0.7640995721509141,0.994140625,0.9921875,0.7955555555555556,0.6855309218203034
nominal_ft,F3,201357001,2,262144,0.650390625,0.728515625,0.078125,-0.04296875,0.349609375,0.271484375,9.666015625,9.892578125,-7.1623708149418235,-6.535493974108249,9.204531249999999,8.814375000000002,9.995195195195196,9.608793565683646,4.666599312992524,4.129318854886476,0.09825323804512044,0.09290133304970574,0.020331382958379746,0.02183708347053145,0.9189735300060619,0.7780848963474827,0.994140625,0.99609375,0.7652050919377652,0.6908193484698915
nominal_ft,F3,201357001,4,524288,0.6875,0.720703125,0.033203125,-0.005859375,0.3125,0.279296875,9.912109375,9.8359375,-6.77482023043558,-6.833620267454535,9.4838671875,8.79296875,10.086931818181817,9.595555555555556,4.684729064039409,4.205917394757744,0.09810245194347308,0.09424255886272767,0.019578309332082145,0.022711651011315094,0.9278817733990148,0.8196981731532963,0.994140625,0.98046875,0.7799014778325123,0.7150516282764099
nominal_ft,F3,201357002,0,0,0.693359375,0.677734375,-0.015625,0.0,0.306640625,0.322265625,9.716796875,9.6796875,-6.597257967572659,-7.090698661282659,9.308554687500001,8.623984375,10.103436619718309,9.518443804034584,4.812060301507538,4.233857949959645,0.10064247017402507,0.0952603114497178,0.020778356557170554,0.02292027724380256,1.026934673366834,0.783091202582728,0.994140625,0.986328125,0.7919597989949749,0.6852300242130751
nominal_ft,F3,201357002,1,131072,0.6484375,0.701171875,0.052734375,-0.044921875,0.3515625,0.298828125,9.671875,9.7734375,-7.172249709721655,-6.975263950880617,9.186328125,8.743046875000001,10.021144578313253,9.621392757660168,4.657310177705978,4.252797761790568,0.09828209380448187,0.09533468559837728,0.02060667566840085,0.023022847811488965,0.9739499192245558,0.7897681854516387,0.994140625,0.98828125,0.7964458804523424,0.6856514788169464
nominal_ft,F3,201357002,2,262144,0.65625,0.70703125,0.05078125,-0.037109375,0.34375,0.29296875,9.748046875,9.833984375,-7.37827963847667,-6.942554606124759,9.370625,8.8014453125,10.10892857142857,9.607734806629834,4.8689641354437985,4.227606752730884,0.10150153404922298,0.09466662524354576,0.02176499066510751,0.02288739618506342,1.0494890803446204,0.7652432969215491,0.990234375,0.98828125,0.8074534161490683,0.674875868917577
nominal_ft,F3,201357002,4,524288,0.685546875,0.71484375,0.029296875,-0.0078125,0.3125,0.28515625,9.671875,9.853515625,-6.599967637564987,-6.423631156794727,9.3458984375,8.794882812500001,10.078689458689459,9.706338797814208,4.854604200323101,4.162140733399405,0.10071262878518736,0.09341813643409476,0.020604412032430297,0.021339967147376432,0.9816235864297254,0.7635282457879088,0.998046875,0.99609375,0.778675282714055,0.6886025768087215
reward_only_ft,F1,201357000,0,0,0.73046875,0.77734375,0.046875,0.0,0.26953125,0.22265625,8.205078125,8.283203125,-3.7322639795020223,-3.4303955202922225,8.5195703125,7.9798828125,8.922032085561497,8.501557788944723,5.058081409188288,4.3617071445413815,0.09758781481973948,0.09067724013021025,0.020233213039292392,0.021106150861230747,1.0211854320399905,0.777175194529592,0.994140625,0.986328125,0.8076648417043562,0.7005423249233671
