domain,pair_index,evaluation_seed,environment_id,baseline_success,final_success,baseline_fell,final_fell,baseline_timed_out,final_timed_out,baseline_failure_type,final_failure_type,baseline_return,final_return,baseline_max_riser,final_max_riser,baseline_mean_slip_signal,final_mean_slip_signal,baseline_maximum_left_contact_slip_speed,final_maximum_left_contact_slip_speed,baseline_maximum_right_contact_slip_speed,final_maximum_right_contact_slip_speed,baseline_mean_contact_mismatch,final_mean_contact_mismatch,baseline_intervention_per_riser,final_intervention_per_riser,baseline_mean_correction_norm,final_mean_correction_norm,baseline_recovery_takeover,final_recovery_takeover
D0,97,136000000,97,True,True,False,False,False,False,success,success,7.723143577575684,8.30444622039795,6,6,0.06526073813438416,0.06202951818704605,0.9788936972618103,0.9443877339363098,1.9520138502120972,2.0,0.1463414579629898,0.12537313997745514,0.0,0.0,5.97995324369549e-08,6.051368472981267e-08,False,False
D0,98,136000000,98,True,True,False,False,False,False,success,success,8.101279258728027,7.8096818923950195,6,6,0.06803343445062637,0.07217489182949066,1.6162797212600708,1.9292352199554443,2.0,2.0,0.1463068276643753,0.13467049598693848,0.0,0.0,5.975787331635729e-08,5.8765497357171625e-08,False,False
D0,99,136000000,99,True,True,False,False,False,False,success,success,11.87319564819336,7.451611518859863,6,6,0.061573710292577744,0.06095748767256737,1.4476045370101929,2.0,2.0,2.0,0.14886362850666046,0.12264150381088257,0.0,0.0,5.524696788938854e-08,6.020250964411389e-08,False,False
D0,100,136000000,100,True,True,False,False,False,False,success,success,7.518228054046631,7.791510105133057,6,6,0.07045730203390121,0.06524220108985901,1.2458945512771606,1.8008183240890503,2.0,2.0,0.1220238134264946,0.18433734774589539,0.0,0.0,5.852490403412958e-08,5.70812908051721e-08,False,False
D0,101,136000000,101,True,True,False,False,False,False,success,success,7.724486351013184,6.930893421173096,6,6,0.06771618127822876,0.06653107702732086,2.0,1.905413269996643,1.1619940996170044,2.0,0.1376582384109497,0.17337460815906525,0.0,0.3333333432674408,5.7992870949874487e-08,0.0001521789381513372,False,True
D0,102,136000000,102,True,False,False,False,False,True,success,timeout,8.585088729858398,22.07529640197754,6,6,0.05586109310388565,0.028169702738523483,1.283219337463379,2.0,2.0,2.0,0.13461539149284363,0.320000022649765,0.6666666865348816,0.8333333730697632,0.0008207553764805198,0.0004257976252119988,True,False
D0,103,136000000,103,False,True,False,False,True,False,timeout,success,4.8527140617370605,7.11708927154541,6,6,0.02220718190073967,0.08215543627738953,1.6965137720108032,1.3522957563400269,1.202803134918213,2.0,0.31200000643730164,0.13286712765693665,0.0,0.0,4.117954688354075e-08,6.07626944315598e-08,False,False
D0,104,136000000,104,True,True,False,False,False,False,success,success,8.43671703338623,8.293722152709961,6,6,0.05752388387918472,0.05849457532167435,1.4698777198791504,1.3461651802062988,0.8727786540985107,0.9108901619911194,0.1428571343421936,0.14139942824840546,0.0,0.0,6.147381270693586e-08,6.001113916909162e-08,False,False
D0,105,136000000,105,True,True,False,False,False,False,success,success,7.647492408752441,8.020472526550293,6,6,0.06341797113418579,0.062286753207445145,1.7040998935699463,1.0670562982559204,1.0600758790969849,2.0,0.1842818409204483,0.12794117629528046,0.0,0.3333333432674408,5.687282111921377e-08,0.00032128923339769244,False,True
D0,106,136000000,106,False,True,True,False,False,False,contact_stability,success,-4.234783172607422,7.895952224731445,5,6,0.06166369095444679,0.06932910531759262,1.6338845491409302,1.3792643547058105,0.886447012424469,2.0,0.20588235557079315,0.15256798267364502,5.400000095367432,0.0,0.0125238923355937,6.067433844236803e-08,False,False
D0,107,136000000,107,True,True,False,False,False,False,success,success,8.982973098754883,10.231643676757812,6,6,0.04710899665951729,0.057414460927248,1.612102746963501,1.3749984502792358,2.0,2.0,0.2378472238779068,0.1563192903995514,0.1666666716337204,0.8333333730697632,3.7312740460038185e-05,0.0007991258171387017,True,True
D0,108,136000000,108,True,True,False,False,False,False,success,success,7.249520301818848,6.87825345993042,6,6,0.08099052309989929,0.07608223706483841,1.388134241104126,2.0,2.0,1.508866548538208,0.1314878910779953,0.16112956404685974,0.0,0.1666666716337204,6.226699156286486e-08,4.26366095780395e-05,False,True
D0,109,136000000,109,True,True,False,False,False,False,success,success,7.887022972106934,12.343446731567383,6,6,0.06937635689973831,0.048041049391031265,1.5763112306594849,1.641518473625183,2.0,2.0,0.1366197168827057,0.18801313638687134,0.0,4.5,5.7295803657098077e-08,0.0034111097920686007,False,True
D0,110,136000000,110,True,True,False,False,False,False,success,success,8.861587524414062,6.670628070831299,6,6,0.05371102690696716,0.06369985640048981,1.1621688604354858,1.3557673692703247,1.808807373046875,2.0,0.15314136445522308,0.16085271537303925,0.1666666716337204,0.1666666716337204,3.1953400139173027e-06,0.0005363681702874601,True,True
D0,111,136000000,111,True,True,False,False,False,False,success,success,7.59323787689209,8.252546310424805,6,6,0.07856239378452301,0.05854913964867592,1.7743170261383057,1.1482912302017212,2.0,2.0,0.1300940364599228,0.15331491827964783,0.0,0.0,5.8018194692976977e-08,5.784494661043027e-08,False,False
D0,112,136000000,112,True,True,False,False,False,False,success,success,7.458309650421143,8.74911880493164,6,6,0.07300835847854614,0.058668725192546844,2.0,1.3614602088928223,2.0,2.0,0.12579618394374847,0.1972476989030838,0.0,0.0,6.082277081986831e-08,5.40118918479493e-08,False,False
D0,113,136000000,113,True,True,False,False,False,False,success,success,9.203500747680664,9.783790588378906,6,6,0.052119724452495575,0.06612032651901245,1.3315141201019287,1.6432512998580933,2.0,2.0,0.22435897588729858,0.1644880175590515,0.6666666865348816,0.1666666716337204,0.00044631073251366615,0.00036509428173303604,True,True
D0,114,136000000,114,True,True,False,False,False,False,success,success,9.209144592285156,8.338471412658691,6,6,0.057354189455509186,0.06904041767120361,1.756417155265808,1.0860579013824463,1.830187439918518,1.6378268003463745,0.140625,0.14133332669734955,0.5,0.0,0.00029513781191781163,6.238644800760085e-08,True,False
D0,115,136000000,115,True,True,False,False,False,False,success,success,14.010771751403809,8.546557426452637,6,6,0.03328779339790344,0.06423927843570709,1.3347058296203613,1.4193400144577026,2.0,2.0,0.2888513505458832,0.1428571492433548,0.0,0.0,4.3346563671775584e-08,5.708761463552037e-08,False,False
D0,116,136000000,116,True,False,False,True,False,False,success,contact_stability,9.258661270141602,-8.761209487915039,6,1,0.04876117780804634,0.08441127091646194,1.5685572624206543,2.0,1.409362554550171,0.9857455492019653,0.21703852713108063,0.19819819927215576,0.0,12.0,5.20304865858634e-08,0.06604659557342529,False,False
D0,117,136000000,117,True,False,False,True,False,False,success,contact_stability,7.960361480712891,-5.105371475219727,6,6,0.061179157346487045,0.06924024224281311,0.9525139927864075,1.80258047580719,2.0,1.067226529121399,0.13461539149284363,0.1803797483444214,0.5,2.8333334922790527,0.0003510305832605809,0.016038216650485992,True,False
D0,118,136000000,118,True,True,False,False,False,False,success,success,7.360145568847656,9.020711898803711,6,6,0.08329900354146957,0.06333321332931519,1.3292531967163086,1.34492826461792,1.4786403179168701,1.6146745681762695,0.1538461595773697,0.1149425283074379,0.0,0.3333333432674408,5.8424262761036516e-08,0.0003735960053745657,False,True
D0,119,136000000,119,True,True,False,False,False,False,success,success,8.26233196258545,8.406867980957031,6,6,0.051980167627334595,0.06398673355579376,1.332855224609375,1.352717399597168,1.0620825290679932,2.0,0.16931216418743134,0.14402173459529877,0.1666666716337204,0.3333333432674408,9.060577576747164e-05,0.0009646392427384853,True,True
D0,120,136000000,120,True,True,False,False,False,False,success,success,8.171764373779297,8.096491813659668,6,6,0.06493356078863144,0.054616089910268784,2.0,1.1066049337387085,1.9221785068511963,0.9025692939758301,0.13274335861206055,0.16379310190677643,0.1666666716337204,0.1666666716337204,4.098691715626046e-05,0.0002874524798244238,True,True
D0,121,136000000,121,False,True,False,False,True,False,timeout,success,22.047544479370117,6.48160457611084,5,6,0.021274322643876076,0.06749426573514938,1.6865928173065186,1.9137382507324219,1.299615740776062,2.0,0.3710000216960907,0.15810278058052063,1.8000000715255737,0.1666666716337204,0.0004113446339033544,0.000705945712979883,False,True
D0,122,136000000,122,True,True,False,False,False,False,success,success,8.89273738861084,7.1795220375061035,6,6,0.07307694852352142,0.07323164492845535,1.9008708000183105,1.0511826276779175,2.0,2.0,0.1446700543165207,0.13880597054958344,0.0,0.0,5.806948522035782e-08,6.017572218297573e-08,False,False
D0,123,136000000,123,True,True,False,False,False,False,success,success,9.189350128173828,7.22104024887085,6,6,0.04434756934642792,0.0707833468914032,2.0,1.3677741289138794,1.8215411901474,2.0,0.2299605756998062,0.1411764770746231,10.666666984558105,0.1666666716337204,0.011159121058881283,0.00027074036188423634,True,True
D0,124,136000000,124,True,True,False,False,False,False,success,success,14.120199203491211,7.174954891204834,6,6,0.05263715609908104,0.07558741420507431,1.1993584632873535,1.3080425262451172,2.0,2.0,0.1550094485282898,0.12908011674880981,1.0,0.0,0.0006391458446159959,5.896623278545121e-08,True,False
D0,125,136000000,125,True,False,False,False,False,True,success,timeout,8.578506469726562,18.393003463745117,6,6,0.0527012012898922,0.03172825649380684,0.9159431457519531,1.8245021104812622,2.0,2.0,0.15159574151039124,0.30300000309944153,0.8333333730697632,5.0,0.0005710296682082117,0.0026009255088865757,True,False
D0,126,136000000,126,False,False,False,False,True,True,timeout,timeout,22.22015380859375,19.637401580810547,5,6,0.019695069640874863,0.02761130779981613,2.0,1.8560116291046143,1.372786283493042,1.3062474727630615,0.37700000405311584,0.3540000021457672,1.2000000476837158,1.0,0.00042452351772226393,0.0021081864833831787,False,False
D0,127,136000000,127,True,True,False,False,False,False,success,success,7.287092208862305,8.829822540283203,6,6,0.07102847844362259,0.06687542796134949,1.455920696258545,2.0,1.590477466583252,2.0,0.13181817531585693,0.14567901194095612,0.0,0.5,5.7436231770680024e-08,0.0001350957027170807,False,True
D0,128,136000001,0,True,True,False,False,False,False,success,success,7.640214920043945,11.630428314208984,6,6,0.0711524710059166,0.05227881669998169,1.144471526145935,1.518452525138855,2.0,2.0,0.13430850207805634,0.15837937593460083,0.0,5.333333492279053,5.8683959025529475e-08,0.004320439416915178,False,True
D0,129,136000001,1,True,True,False,False,False,False,success,success,9.030683517456055,8.24817180633545,6,6,0.058014873415231705,0.06019921973347664,1.226772665977478,0.726993978023529,2.0,2.0,0.13005779683589935,0.1313432902097702,0.0,0.1666666716337204,6.115151762742244e-08,0.0001040383504005149,False,True
D0,130,136000001,2,True,False,False,False,False,True,success,timeout,7.527898788452148,13.901192665100098,6,6,0.0739390179514885,0.03239046409726143,1.4118926525115967,1.3251047134399414,2.0,2.0,0.13522012531757355,0.27900001406669617,0.0,0.0,6.40724096001577e-08,4.146601639831715e-08,False,False
D0,131,136000001,3,True,True,False,False,False,False,success,success,8.536757469177246,7.973404884338379,6,6,0.060380157083272934,0.059022124856710434,1.9657325744628906,1.6426026821136475,2.0,2.0,0.12985074520111084,0.14728683233261108,0.0,0.1666666716337204,5.996461283075405e-08,5.037614027969539e-05,False,True
D0,132,136000001,4,True,True,False,False,False,False,success,success,9.160799026489258,8.79460620880127,6,6,0.05617118254303932,0.06246638298034668,1.1509778499603271,1.3974666595458984,1.4348232746124268,2.0,0.11621621996164322,0.12092391401529312,0.6666666865348816,0.5,0.0008432117174379528,0.0004960711812600493,True,True
D0,133,136000001,5,True,True,False,False,False,False,success,success,7.352910995483398,7.454413890838623,6,6,0.07938230782747269,0.07047171145677567,1.2901101112365723,1.7158305644989014,2.0,1.799777626991272,0.15915492177009583,0.14705882966518402,0.3333333432674408,0.1666666716337204,0.0009439776185899973,0.00030550840892829,True,True
D0,134,136000001,6,True,False,False,False,False,True,success,timeout,9.210683822631836,22.755708694458008,6,5,0.0500597208738327,0.019959116354584694,1.8350101709365845,1.4830880165100098,1.6173056364059448,1.0734531879425049,0.20892494916915894,0.35200002789497375,0.0,1.2000000476837158,5.0829534359309037e-08,0.0002930110786110163,False,False
D0,135,136000001,7,True,True,False,False,False,False,success,success,7.965010643005371,8.967899322509766,6,6,0.07066894322633743,0.06374925374984741,1.4128804206848145,1.3481855392456055,2.0,2.0,0.13406939804553986,0.12890625,0.0,0.3333333432674408,6.303343269564721e-08,0.0003025881596840918,False,True
D0,136,136000001,8,True,True,False,False,False,False,success,success,7.559635162353516,8.239078521728516,6,6,0.06268523633480072,0.061485618352890015,1.5520753860473633,1.0569226741790771,1.053149938583374,2.0,0.14414414763450623,0.12724551558494568,0.0,0.6666666865348816,6.118661843856898e-08,0.0003985169460065663,False,True
D0,137,136000001,9,True,True,False,False,False,False,success,success,8.938162803649902,9.331035614013672,6,6,0.06707794964313507,0.05407479777932167,1.9042314291000366,1.0759704113006592,1.8952789306640625,1.7652416229248047,0.13989636301994324,0.16976743936538696,0.1666666716337204,0.0,0.00012838913244195282,5.495847332781523e-08,True,False
D0,138,136000001,10,True,True,False,False,False,False,success,success,9.247995376586914,8.01192855834961,6,6,0.05570527911186218,0.06505058705806732,1.0963958501815796,1.9913921356201172,1.2377195358276367,1.259377360343933,0.1428571343421936,0.13931888341903687,2.3333334922790527,0.0,0.0033908342011272907,6.156834331250138e-08,True,False
D0,139,136000001,11,True,True,False,False,False,False,success,success,9.841713905334473,8.413328170776367,6,6,0.052323125302791595,0.05807360261678696,1.079779863357544,0.9875624775886536,1.9468450546264648,2.0,0.15063291788101196,0.11390532553195953,0.1666666716337204,0.3333333432674408,0.00031135627068579197,0.0009929969673976302,True,True
D0,140,136000001,12,False,True,True,False,False,False,contact_stability,success,-4.260368824005127,5.973400115966797,1,6,0.07567432522773743,0.09427757561206818,0.9993980526924133,2.0,0.8647226691246033,1.920918345451355,0.20560747385025024,0.16603054106235504,2.0,0.1666666716337204,0.016583744436502457,0.0003915863635484129,False,True
D0,141,136000001,13,True,True,False,False,False,False,success,success,7.8851213455200195,8.093384742736816,6,6,0.06701382249593735,0.07003021240234375,2.0,1.9834903478622437,1.816937804222107,2.0,0.14367815852165222,0.12121211737394333,0.1666666716337204,0.0,0.0005743872025050223,6.320037471141404e-08,True,False
D0,142,136000001,14,True,True,False,False,False,False,success,success,9.528532028198242,8.09992504119873,6,6,0.06163087114691734,0.07062825560569763,1.584421157836914,1.9256925582885742,2.0,2.0,0.1425178200006485,0.13226744532585144,2.1666667461395264,0.1666666716337204,0.0016183890402317047,0.00032898838981054723,True,True
D0,143,136000001,15,True,True,False,False,False,False,success,success,7.637163162231445,7.751408576965332,6,6,0.05884331464767456,0.07154743373394012,2.0,1.7482541799545288,1.7318068742752075,2.0,0.14346590638160706,0.13050313293933868,0.0,0.0,5.950573367385914e-08,5.881316056388641e-08,False,False
D0,144,136000001,16,True,True,False,False,False,False,success,success,9.841052055358887,8.325977325439453,6,6,0.05345238745212555,0.06331530213356018,1.5065622329711914,1.3569244146347046,1.8319119215011597,2.0,0.23938879370689392,0.13684211671352386,0.1666666716337204,0.6666666865348816,0.00012449994392227381,0.0007153436890803277,True,True
D0,145,136000001,17,True,True,False,False,False,False,success,success,6.91506814956665,7.121013641357422,6,6,0.06956592202186584,0.07489772140979767,2.0,1.2507755756378174,2.0,2.0,0.12937062978744507,0.12456140667200089,0.0,0.0,6.225427995332211e-08,6.297322840964625e-08,False,False
D0,146,136000001,18,True,True,False,False,False,False,success,success,13.490421295166016,9.228851318359375,6,6,0.03956318274140358,0.058549560606479645,1.123197078704834,1.9762382507324219,1.8541802167892456,1.5460340976715088,0.1998394876718521,0.118055559694767,1.1666667461395264,0.1666666716337204,0.000766789133194834,0.0001585029240231961,True,True
D0,147,136000001,19,True,True,False,False,False,False,success,success,7.077188491821289,10.061803817749023,6,6,0.07512380182743073,0.04625631868839264,1.052313208580017,0.9263648390769958,2.0,2.0,0.13949842751026154,0.19056262075901031,0.0,0.8333333730697632,6.147003972500897e-08,0.0003049012739211321,False,True
D0,148,136000001,20,True,True,False,False,False,False,success,success,8.239145278930664,8.747102737426758,6,6,0.06085655093193054,0.06954088062047958,1.6386374235153198,1.197920560836792,0.9535773396492004,1.2565436363220215,0.11627906560897827,0.1249999925494194,0.1666666716337204,1.3333333730697632,0.0002684476785361767,0.0014187691267579794,True,True
D0,149,136000001,21,True,True,False,False,False,False,success,success,8.220428466796875,7.77861213684082,6,6,0.05872679501771927,0.07125849276781082,1.072971224784851,1.837431788444519,1.9413601160049438,2.0,0.1321321427822113,0.1340361386537552,0.5,0.5,0.0003633298329077661,0.00039562914753332734,True,True
D0,150,136000001,22,True,True,False,False,False,False,success,success,9.215692520141602,7.636312007904053,6,6,0.04725854843854904,0.06584929674863815,1.3157447576522827,1.3369125127792358,2.0,2.0,0.21351352334022522,0.12578615546226501,0.3333333432674408,0.0,0.00011353664740454406,6.042377975745694e-08,True,False
D0,151,136000001,23,True,True,False,False,False,False,success,success,6.631392955780029,7.214453220367432,6,6,0.07595857232809067,0.07244498282670975,1.497069001197815,1.569467306137085,1.446463942527771,1.3835813999176025,0.13686130940914154,0.1381578892469406,0.0,0.1666666716337204,6.443278977030786e-08,2.6822102881851606e-05,False,True
D0,152,136000001,24,True,True,False,False,False,False,success,success,8.113515853881836,7.688070297241211,6,6,0.06415020674467087,0.06267064064741135,0.9307897686958313,1.2102384567260742,2.0,1.5786795616149902,0.12652438879013062,0.1514705866575241,0.6666666865348816,0.0,0.0004246322496328503,6.033859989429402e-08,True,False
D0,153,136000001,25,True,True,False,False,False,False,success,success,10.488813400268555,11.64980697631836,6,6,0.06256261467933655,0.03662702068686485,1.396228313446045,1.2853538990020752,1.5821317434310913,1.2717012166976929,0.19337978959083557,0.27038368582725525,1.8333333730697632,0.1666666716337204,0.0006690446753054857,0.00010182389087276533,True,True
D0,154,136000001,26,True,True,False,False,False,False,success,success,11.008535385131836,6.302436828613281,6,6,0.056837111711502075,0.08950497955083847,1.6642611026763916,1.6666687726974487,2.0,1.65492582321167,0.1723790317773819,0.14506173133850098,0.3333333432674408,0.0,2.400796438450925e-05,6.836906152329902e-08,True,False
D0,155,136000001,27,True,True,False,False,False,False,success,success,11.38899040222168,11.79600715637207,6,6,0.05338507518172264,0.037598296999931335,0.7952893376350403,1.703550100326538,2.0,2.0,0.15313653647899628,0.262662798166275,4.1666669845581055,0.0,0.002636171877384186,4.506256701120037e-08,True,False
D0,156,136000001,28,True,True,False,False,False,False,success,success,8.930729866027832,8.556422233581543,6,6,0.058701980859041214,0.06718625128269196,1.2380001544952393,1.4024053812026978,2.0,2.0,0.14868421852588654,0.10869565606117249,0.1666666716337204,0.1666666716337204,0.00017342311912216246,0.0001566897117299959,True,True
D0,157,136000001,29,True,True,False,False,False,False,success,success,11.864917755126953,11.334081649780273,6,6,0.039128582924604416,0.03964837267994881,2.0,2.0,0.9031808972358704,1.638248324394226,0.22488756477832794,0.28304407000541687,0.3333333432674408,0.0,0.0001755980629241094,4.354034643938576e-08,True,False
D0,158,136000001,30,True,True,False,False,False,False,success,success,8.190451622009277,7.808223724365234,6,6,0.06175363436341286,0.06584534794092178,1.177476167678833,1.0757349729537964,1.9904431104660034,2.0,0.17810027301311493,0.1565934121608734,0.0,0.0,5.751282827759496e-08,5.842914063691751e-08,False,False
D0,159,136000001,31,True,True,False,False,False,False,success,success,7.673501014709473,8.24770736694336,6,6,0.07240483909845352,0.059150729328393936,1.4232735633850098,0.952172577381134,1.6162415742874146,2.0,0.1422155797481537,0.12908011674880981,0.0,0.5,6.239978489475106e-08,0.00038742812466807663,False,True
D0,160,136000001,32,True,True,False,False,False,False,success,success,6.712767601013184,8.997840881347656,6,6,0.05085204914212227,0.0592506006360054,1.4530707597732544,1.2209571599960327,2.0,1.7596163749694824,0.2549549639225006,0.125,0.0,0.5,5.10578246348814e-08,0.0006792801432311535,False,True
D0,161,136000001,33,True,True,False,False,False,False,success,success,7.757359504699707,8.187423706054688,6,6,0.06898636370897293,0.06711843609809875,1.8460110425949097,1.652741551399231,2.0,1.847633719444275,0.1661931872367859,0.15549598634243011,0.0,0.0,5.9532112572924234e-08,5.839341099544981e-08,False,False
D0,162,136000001,34,True,True,False,False,False,False,success,success,9.700819969177246,8.532148361206055,6,6,0.058049432933330536,0.07075897604227066,0.9439658522605896,1.1442463397979736,2.0,1.8609492778778076,0.14553014934062958,0.12957745790481567,6.1666669845581055,0.5,0.009481778368353844,0.0007000984041951597,True,True
D0,163,136000001,35,True,True,False,False,False,False,success,success,7.753259658813477,8.289795875549316,6,6,0.06218978390097618,0.060376860201358795,1.2580889463424683,1.2291489839553833,2.0,1.3547886610031128,0.1608695685863495,0.142414852976799,0.0,0.0,5.6558434380349354e-08,6.166260391182732e-08,False,False
D0,164,136000001,36,False,True,False,False,True,False,timeout,success,19.256671905517578,7.019281387329102,6,6,0.024519728496670723,0.04761296138167381,2.0,1.3571833372116089,1.2602416276931763,1.5322047472000122,0.33500000834465027,0.25102880597114563,2.6666667461395264,0.0,0.002237490378320217,4.715240464747694e-08,False,False
D0,165,136000001,37,True,True,False,False,False,False,success,success,7.6436004638671875,6.729527950286865,6,6,0.05853694677352905,0.08479906618595123,1.4527469873428345,2.0,1.1947864294052124,2.0,0.16576087474822998,0.1319444477558136,0.0,0.0,5.446795370289692e-08,6.32369818731604e-08,False,False
D0,166,136000001,38,False,True,True,False,False,False,contact_stability,success,-3.73327374458313,7.636274814605713,3,6,0.08964616060256958,0.07378941774368286,2.0,1.624802827835083,1.2991663217544556,1.2946292161941528,0.1955128163099289,0.12062937021255493,1.3333333730697632,0.0,0.004789202008396387,5.805822311799602e-08,False,False
D0,167,136000001,39,False,False,False,False,True,True,timeout,timeout,19.030960083007812,20.179536819458008,6,6,0.03375472500920296,0.0307783056050539,1.8431923389434814,1.2528156042099,2.0,1.9622719287872314,0.32350000739097595,0.3110000193119049,5.0,3.8333334922790527,0.002797888359054923,0.0014372867299243808,False,False
D0,168,136000001,40,True,False,False,False,False,True,success,timeout,7.441837310791016,-1.6230895519256592,6,6,0.06847146153450012,0.022202320396900177,1.2480159997940063,1.3862147331237793,2.0,1.1800713539123535,0.13531354069709778,0.3580000102519989,0.0,0.0,5.8226415688977795e-08,3.830443517927051e-08,False,False
D0,169,136000001,41,False,True,False,False,True,False,timeout,success,21.568967819213867,6.681970119476318,6,6,0.01835278980433941,0.06657058000564575,2.0,1.8351579904556274,1.082939624786377,1.1743987798690796,0.38450002670288086,0.1483870893716812,0.3333333432674408,0.0,2.5950143026420847e-05,6.14826873857055e-08,False,False
D0,170,136000001,42,True,True,False,False,False,False,success,success,9.286958694458008,8.454497337341309,6,6,0.0628814846277237,0.05570898950099945,1.5192337036132812,1.2879283428192139,1.458749532699585,1.9755139350891113,0.12408758699893951,0.14857882261276245,1.6666667461395264,0.1666666716337204,0.001987069845199585,0.0008233191329054534,True,True
D0,171,136000001,43,True,True,False,False,False,False,success,success,8.695550918579102,8.116543769836426,6,6,0.061200205236673355,0.06340555846691132,0.8633190393447876,1.2093983888626099,2.0,2.0,0.13513514399528503,0.15167094767093658,0.8333333730697632,0.5,0.0022737153340131044,0.0007093356689438224,True,True
D0,172,136000001,44,True,True,False,False,False,False,success,success,8.347283363342285,8.269722938537598,6,6,0.05814945697784424,0.05849999561905861,0.7593678832054138,1.8558781147003174,2.0,2.0,0.13569322228431702,0.13609467446804047,0.5,0.1666666716337204,0.00028702415875159204,0.00027601892361417413,True,True
D0,173,136000001,45,True,True,False,False,False,False,success,success,8.482479095458984,7.343039512634277,6,6,0.052979495376348495,0.06682230532169342,1.2081942558288574,2.0,1.9240198135375977,1.8223493099212646,0.20808081328868866,0.11254019290208817,0.0,0.0,5.226310051398286e-08,6.32269774314409e-08,False,False
D0,174,136000001,46,True,True,False,False,False,False,success,success,8.460235595703125,7.719945430755615,6,6,0.0386207178235054,0.05629754066467285,1.871331810951233,0.5441387295722961,1.9550557136535645,1.8576840162277222,0.28374454379081726,0.1689373254776001,0.1666666716337204,0.1666666716337204,1.044089367496781e-05,0.0001772239338606596,True,True
D0,175,136000001,47,True,True,False,False,False,False,success,success,9.16507339477539,9.138988494873047,6,6,0.05800986289978027,0.059257570654153824,0.8948495388031006,0.9486560821533203,2.0,1.9372824430465698,0.17840908467769623,0.125,0.0,0.3333333432674408,5.591670415583394e-08,0.0005286634550429881,False,True
D0,176,136000001,48,True,True,False,False,False,False,success,success,8.340831756591797,8.66734790802002,6,6,0.05740851163864136,0.05528980866074562,1.0848544836044312,1.0567654371261597,2.0,2.0,0.125,0.12463343143463135,0.1666666716337204,0.0,0.0006297615473158658,5.832920635384653e-08,True,False
D0,177,136000001,49,False,True,False,False,True,False,timeout,success,0.2256210297346115,7.653282165527344,6,6,0.024209795519709587,0.06425388157367706,1.9504956007003784,2.0,2.0,2.0,0.33000001311302185,0.145454540848732,0.6666666865348816,0.0,0.00029484275728464127,6.538472518968774e-08,False,False
D0,178,136000001,50,False,True,False,False,True,False,timeout,success,-1.3162081241607666,5.88715934753418,6,6,0.021160423755645752,0.08535581827163696,1.3861253261566162,2.0,1.2983407974243164,1.4033788442611694,0.35500001907348633,0.17399267852306366,0.0,0.3333333432674408,3.80765214913481e-08,0.0006755853537470102,False,True
D0,179,136000001,51,True,True,False,False,False,False,success,success,8.87038516998291,14.905075073242188,6,6,0.056579094380140305,0.04028378054499626,1.5248018503189087,1.2056635618209839,1.787720799446106,1.7911850214004517,0.13135592639446259,0.22294653952121735,0.0,3.0,5.96191611634822e-08,0.002169085666537285,False,True
D0,180,136000001,52,True,True,False,False,False,False,success,success,7.871216297149658,7.82866096496582,6,6,0.058129191398620605,0.06230856850743294,1.3190724849700928,1.2440537214279175,2.0,1.5514549016952515,0.21195651590824127,0.13946586847305298,0.0,0.1666666716337204,5.275846959307273e-08,0.00031628142460249364,False,True
D0,181,136000001,53,True,True,False,False,False,False,success,success,8.908187866210938,8.84050178527832,6,6,0.03600212186574936,0.06508743762969971,1.78367018699646,1.2097361087799072,1.634868860244751,1.1796549558639526,0.2567782998085022,0.12672176957130432,0.3333333432674408,0.5,1.594318382558413e-05,0.0006229385617189109,True,True
D0,182,136000001,54,True,True,False,False,False,False,success,success,11.638657569885254,10.944440841674805,6,6,0.0563858225941658,0.06218569725751877,1.3385827541351318,1.194313645362854,2.0,2.0,0.15175096690654755,0.149446502327919,3.6666667461395264,2.5,0.0022144047543406487,0.002137267030775547,True,True
D0,183,136000001,55,True,True,False,False,False,False,success,success,9.338677406311035,10.655531883239746,6,6,0.051007892936468124,0.05443328619003296,0.5455043315887451,0.9030395150184631,2.0,2.0,0.1509900987148285,0.1281464397907257,1.3333333730697632,2.6666667461395264,0.0014905777061358094,0.002144878264516592,True,True
D0,184,136000001,56,True,True,False,False,False,False,success,success,8.151814460754395,15.548921585083008,6,6,0.0639347955584526,0.036578334867954254,1.091465711593628,0.8848585486412048,2.0,1.0103514194488525,0.12272726744413376,0.25925928354263306,0.1666666716337204,0.3333333432674408,0.00012349859753157943,5.458464511320926e-05,True,True
D0,185,136000001,57,True,True,False,False,False,False,success,success,9.139810562133789,10.414069175720215,6,6,0.04853447154164314,0.060812219977378845,1.8128679990768433,0.9589070677757263,1.3927189111709595,1.529441237449646,0.1973140388727188,0.13273195922374725,0.1666666716337204,0.1666666716337204,0.00021278219355735928,5.080822575109778e-06,True,True
D0,186,136000001,58,True,True,False,False,False,False,success,success,8.27511215209961,7.109658241271973,6,6,0.06326260417699814,0.05153130367398262,1.3639109134674072,1.6353654861450195,1.985584020614624,1.2045260667800903,0.16711589694023132,0.252136766910553,0.0,0.0,5.547195414123962e-08,4.942727827028648e-08,False,False
D0,187,136000001,59,True,True,False,False,False,False,success,success,7.102334022521973,9.895418167114258,6,6,0.07211192697286606,0.05185891315340996,1.763871192932129,0.8121066689491272,1.3079378604888916,0.869375467300415,0.1498422771692276,0.2029411941766739,0.0,0.0,5.855121543163477e-08,5.354395327117345e-08,False,False
